nome_original;nome_arquivo_hash
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto,  no período de referência de 365 dias, por sexo e cor ou raça, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;f2d0d6dfdea2ff1b7c3698981c077a14
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por sexo e cor ou raça, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;c18e1d2a2cb9f624b3cff4019a5745bb
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por sexo e cor ou raça, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;92f4477745d4303685d1ce38d58f4a91
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por grupos de idade, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;88a055377ad19d4a357457512943dac3
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por grupos de idade, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;1162ef11cded6b167d8faa6a11cb10d1
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por grupos de idade, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;6acbdc391ac8a2e158613fb81cd75a63
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;28cf7245ee0068f4545b7841c211a0f8
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;7101c314cf8bc28c2e94d78d26975d26
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por classes de rendimento mensal domiciliar per capita, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;4f2cf34cb352fd4e0b71eb8465ebfc5b
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;9ef0f5e4e7d36d31a297261800cf83ed
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;3e6c1e1783f90cd67a6bf2edb4fa19ff
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;000fd40084f74ddb8e0185332a9f3920
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;7a24682f07dbbd50dd7508d609454096
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;3591ce2f6ee9e3dc883f3fef80351317
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;ceefa414fbf13756fe0e89a0e009c77e
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;2563bcba39d8e3d7cc55be06428c81e0
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;c639b94c7a597f1e148c1cc96928d8e8
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, ocupada na semana de referência, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;d050b1ad5a44b420cc96f9aaf550248e
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por grupamentos de atividade do trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;7c0420a23f7169953208df6dc9f9262a
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por grupamentos de atividade do trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;d7dc18ada9d48edf81ae77a72c7ae866
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, ocupada na semana de referência, por grupamentos de atividade do trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;d649ab89413ff5b623c5452a0f3b1a7b
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;943a3b8f81f4f9b6e4e9365d667248c2
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;ca1062acaf0ff2d0b696f20b2338054b
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;f99a1a46a74ebdc844daca241d293b4f
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;1d55b774c878bc3baeb7e6f545d2293c
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;a08e223687a29883540f24bc91ae2874
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;f6ae9a945eb1e0e286fa80309dda823c
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;220230991ec30637880467c9f74265d7
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;3729895f54f0c7e64bcd9cf82dbcadc9
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;c8b655c23130fc48d4c35793f73aede6
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;aae270fe3e8682daf193bb73aba4ab71
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;7b0473c104307e6a675132bfeaf4b1e0
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;1b0593ccabccbbaa9a52497e9bbe9e2b
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;25f5b043fd17b86484bc59e8d63a317c
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;105d2263178ec4dc4fe30d08697bc43c
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;7e87a865cd460d6d1a93d169c3f4420a
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;d04aacfc139741a9fa9c821d8affea9b
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;e6983122ed7473eed4189bc1baf2c9c2
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, ocupada na semana de referência, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;ec4f56cfa25b4e020b34ee14a1a68793
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por grupamentos de atividade do trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;1c069de75d07d47cb34464dda03fd9e0
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, por grupamentos de atividade do trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;8740468a19dbf17618e56926a870b551
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de tentativa de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, ocupada na semana de referência, por grupamentos de atividade do trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;8f3e849d99ee5751450b518a6611e8d9
