nome_original;nome_arquivo_hash
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por sexo e cor ou raça, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;c8c044be84909439a8a2d76503ed4cd3
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por sexo e cor ou raça, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;26c9bcb6f0ef96b91d95037492637d2b
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por sexo e cor ou raça, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;edd4bf9a2354272a58fdd345d9e7c30a
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por grupos de idade, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;5a70a94027afa775c86d6d0553106312
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por grupos de idade, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;1580ce466679a69ad78ceac23e3f8de3
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por grupos de idade, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;e077ecb2a93429af9090345308b00f34
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;4a51ae2e461e4011de26ac41f1fc8984
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto,  no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;a53eb0d14c5b88cea8afdf78668d9303
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por classes de rendimento mensal domiciliar per capita, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;c666251ed485d0a5c79221981e4e378e
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;fb95a741d6314fa90670721a5c04f1c4
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;ed09a2eeecdb9f14566c4a52c36e8061
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;96236fbdce54dd892875561a1a2606f6
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;b4153966e15a9a33899c78ecbb51ab69
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;7218c779062908fbdcbc48c917b2b003
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;cd93fcf9fbc115fd432f3cfbf67b4e5a
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo ou furto, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;18d8e83f7f2fb83d0eca616d87648d5d
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo ou furto, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;4f2d5bd456ced9c8d13ce0508b715d6f
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, ocupada na semana de referência, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;43ca8f7a805f26ddd45fb08aa6cddd15
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo ou furto, no período de referência de 365 dias, por grupamentos de atividade do trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;ee0fd4bc0f1484a141f59893bdf101dc
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo ou furto, no período de referência de 365 dias, por grupamentos de atividade do trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;f33e2175454b782a2697204ba9b163b5
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, ocupada na semana de referência, por grupamentos de atividade do trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;bf225ce276dafa1b43bc6a632a93de61
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;a092e3d070561c260510ca00389beab5
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;1416aea591e6ef38d638e46f97763e6c
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;c37973ec7a85774a34fa15a9d4689dcc
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;3cf3679f7fd176957df0c3384e6e0e79
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;84310a0994dfc7ba28b8b7ae3f69a81b
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;51cdf64aeab3cf0659048bbc456fb349
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;01cf74c99fb8f984867e7b6135e5a29f
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;6b701d24e402a61d0df41bcefad6e225
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;530f466418a8965e4c9067621d93724f
