;unnamed: 1_level_0;economicamente ativas;economicamente ativas;economicamente ativas;não economicamente ativas
;unnamed: 1_level_1;total;condição de ocupação na semana de referência;condição de ocupação na semana de referência.1;unnamed: 5_level_1
               brasil;0.0;0.26766815847138486;0.3099101261671411;1.5703927100657868;0.4388488258128215
situação do domicílio;;;;;
urbana;0.0;0.25881193385448403;0.2945756084071067;1.4813613775184484;0.4086677230873447
rural;0.0;0.7978934376478096;0.8567049785914563;6.024682180982262;1.548457082677303
grandes regiões e unidades da federação;;;;;
norte;0.0;1.095637625193062;1.2134194798604963;4.124128875115602;1.6921048368291811
rondônia;0.0;2.7330863263494534;2.913062932352764;10.403780617118723;5.411733192917321
acre;0.0;2.0823025929238153;2.554385334796651;16.19936752420412;3.597499455647078
amazonas;0.0;2.374798897534619;2.0238444148131234;10.179926985250193;3.27312044463849
roraima;0.0;2.279536546250502;2.296516871843319;10.278847469095469;3.4551952543233257
pará;0.0;2.0964965421200215;2.5768745936573483;6.577002660261093;3.020915318079588
amapá;0.0;5.932327559508565;5.7476359768337435;12.957296444540503;7.131164317497613
tocantins;0.0;1.169590711807877;1.4355416046062983;8.766601368768372;2.41818178470986
nordeste;0.0;0.6568131125997879;0.7339180396380076;3.249914405567923;0.9505108424853064
maranhão;0.0;2.9205949390130415;2.874082438270831;19.333162564395703;3.6384687095298713
piauí;0.0;1.9956882229966777;2.18904203129385;12.64438779605969;3.5713799131875574
ceará;0.0;1.1243983985937742;1.2722178353905693;7.017728218444026;1.8280398816593388
rio grande do norte;0.0;2.5155243891289545;3.0110327028712125;14.88752247886767;3.6990645722119577
paraíba;0.0;2.1514106807794913;1.938174828730327;14.401031579227933;2.3328549550621
pernambuco;0.0;1.7018953006954007;2.2953231592797803;5.840795435018141;2.130125993678959
alagoas;0.0;2.569576536904565;2.687488445143875;10.705187623592932;2.748576985764454
sergipe;0.0;2.2156364585701707;2.5088219520605204;9.481666275048296;3.3989675583357952
bahia;0.0;1.239837935641345;1.4155857176109103;5.515319017989232;2.1018087981190403
sudeste;0.0;0.3478643928786679;0.42086345607149894;2.4064894602387112;0.5759109998317281
minas gerais;0.0;0.571787006739346;0.7060937120600883;4.855458370492623;1.0461412968717878
espírito santo;0.0;1.5679268574668357;2.0989009942183454;11.075582281312325;2.983292649967083
rio de janeiro;0.0;0.7870516858741206;0.8530326361581674;4.022531390344992;1.0614065976212332
são paulo;0.0;0.5247144977322806;0.6431667447326981;3.5495242533401155;0.8846183891692628
sul;0.0;0.6105457616727745;0.7461178750631671;4.0934212309681355;1.173779086184162
paraná;0.0;0.9699434490729886;1.0897006867223598;5.8736518159907645;1.7304653448827572
santa catarina;0.0;1.4367068684932505;1.9630056377061105;11.488459318979526;3.0694148064630644
rio grande do sul;0.0;0.8769164881471532;0.9934346757302143;5.609599906318393;1.6925946362864948
centro-oeste;0.0;0.8508700184752563;0.8959783445174092;3.793476478097389;1.5960281770456994
mato grosso do sul;0.0;1.5564772029404759;1.5913157716490305;7.725143132374283;2.9226873655692063
mato grosso;0.0;2.375020813582024;2.2865290006045558;10.567734834895113;4.473687391497421
goiás;0.0;1.3166744912963528;1.4660794640959516;6.26652972329515;2.506705740761931
